"","developer","publisher","Month","Year","age_rating","game_rating","Dreamcast","Wireless","Saturn","Android","iPad","iPhone","Arcade","GameCube","Genesis","Macintosh","PC","Nintendo","GameBoy","NES","PlayStation","Xbox","Wii","otherPlatform","Flight","Music","Simulation","Fighting","Platformer","Puzzle","Strategy","Adventure","RPG","Racing","Shooter","Sports","Action","otherGenre","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"357","other","Konami","June",2001," T",9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,10,3,7,4,8,3,8,18,9
"358","Konami TYO","Konami","October",2005," T",9.3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,3,5,5,6,2,12,14,12
"359","Konami","Konami","August",2010," T",7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,2,2,3
"360","Konami","Konami","September",2002," T",9.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,8,2,2,8,2,3,8,4,13
"361","Konami TYO","Konami","June",2013," M",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,3,3,0,4,3,5
"362","other","Konami","October",2010," M",7.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,2,8,6,3,0,10,8,14
"363","Konami","Konami","October",2008," T",9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5,1,2,2,3,2,6,7,4
"364","Konami","Konami","December",2006," T",8.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,10,3,12,4,9,5,14,20,16
"365","other","Konami","December",2009," T",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,2
"366","Konami","Konami","October",2007," T",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,1,8,5,9,4,9,11,15
"367","other","DreamCatcher Interactive","September",2003," E",5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,2,4,5,2,3,6,6,6
"368","Atlus","Atlus","July",2011," M",9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,2,1,1,1
"369","other","Atlus","September",2019," M",8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,14,5,8,8,8,7,13,15,30
"370","Ubisoft","Ubisoft","November",2007," E",6.7,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,2,7,5,3,2,9,11,11
"371","other","NIS","November",2011," E10+",8.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,10,8,20,6,15,5,19,24,32
"372","other","Electronic Arts","October",2001," T",6.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,6,1,7,3,4,2,4,10,8
"373","other","Ubisoft","June",2009," T",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,5,3,1,1,9,7,11
"374","other","Electronic Arts","March",2000," E",8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,3
"375","other","Capcom","August",2003," T",6.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,3,6,7,4,1,3,8,9
"376","other","SEGA","September",2006," RP",6.5,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,21,7,10,18,8,9,15,16,32
"377","other","Activision","June",2000," M",4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,7,1,8,7,5,5,8,11,14
"378","other","BAM! Entertainment","September",2002," T",4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,2,2,2,4
"379","other","Nintendo","October",2007," E",7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,3,1,0,7,1,5
"380","Blitz Games","Eidos Interactive","November",2000," E",6,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,11,3,6,8,3,7,11,10,18
"381","other","Ubisoft","June",2011," E10+",8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,10,0,4,7,2,2,7,6,16
"382","Ubisoft Montreal","Ubisoft","April",2014," E10+",9.3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,14,0,1,11,4,3,14,5,23
"383","Square Enix","Square Enix","October",2006," E10+",8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,10,2,10,8,7,5,12,20,15
"384","FromSoftware","SEGA","July",2006," T",6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,4,1,1,1,5,7,12
"385","SEGA","SEGA","November",2011," E",8.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,1,2,6,1,2,11,4,15
"386","Sonic Team","SEGA","March",2000," E",9.1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,1,2,6,1,2,11,4,15
"387","other","Paradox  Interactive","June",2013," RP",7.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
"388","other","Paradox  Interactive","March",2015," E",8.5,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,1,2,3,1,2,6,4,15
"389","other","Atlus","January",2015," E10+",6.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,3
"390","other","2K Games","July",2006," E10+",8.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1
"391","other","Codemasters","October",2007," M",8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,7,2,5,4,4,2,4,7,5
"392","other","Capcom","March",2003," M",7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9,1,8,7,6,4,8,11,12
"393","other","Ubisoft","September",2009," E",6.6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,3,2,2,0,4,3,7
"394","other","Disney Interactive Studios","September",2009," E",7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,1,1,1,2,1
"395","other","Strategy First","November",2001," E",6.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,2,2,0,1,1,4,3,3
"396","other","Bandai Namco Games","September",2019," M",7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,1,2,0,1,1,3
"397","other","Atlus","October",2012," T",6.9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,9,3,11,5,1,5,12,15,24
"398","other","Konami","July",2005," T",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,13,4,14,6,9,5,14,24,17
"399","other","Ubisoft","March",2005," M",7.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,1,6,1,4,2,8,8,14
"400","Codemasters","Codemasters","January",2005," E",8.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2
"401","Codemasters","Codemasters","December",2000," E",9.4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,1,0,3
"402","Codemasters","Codemasters","April",2003," E",8.9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"403","Codemasters","Codemasters","June",2007," E",8.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,6,4,4,2,5,1,8,9,10
"404","Psygnosis","Psygnosis","June",2000," E",8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,1,5,3,2,2,6,7,5
"405","other","Microsoft","October",2000," E",8.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2,2,1
"406","other","Ubisoft","September",2009," E10+",7.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,5,4,10,2,1,0,2,14,7
"407","other","Ubisoft","March",2010," E10+",6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,5,4,10,2,1,0,2,14,7
"408","EA Los Angeles","Electronic Arts","March",2007," T",8.5,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,15,1,6,10,8,8,16,10,28
"409","EA Los Angeles","Electronic Arts","March",2008," T",7.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,5,0,7,4,2,0,12,9,15
"410","EA Los Angeles","Electronic Arts","March",2010," T",7.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,0,2,2,3,3,2,4,4
"411","Westwood Studios","Electronic Arts","October",2000," T",9.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,7,0,3,5,2,2,13,6,24
"412","EA Los Angeles","Electronic Arts","October",2008," T",8.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,11,3,12,4,6,4,16,17,21
"413","other","Eidos Interactive","September",2001," T",9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,0,1,2,1,2,7,3,11
"414","other","THQ","September",2006," M",9.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,0,5,3,1,3,4,8,11
"415","other","SEGA","June",2013," M",8.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,20,6,25,12,16,6,28,33,40
"416","other","THQ","September",2007," M",8.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,13,3,13,8,5,7,12,18,27
"417","Monolith Productions","SEGA","March",2008," M",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,8,5,10,1,7,4,3,16,4
"418","Monolith Productions","SEGA","April",2006," M",8.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,13,6,18,8,9,9,12,28,20
"419","High Voltage Software","SEGA","April",2011," T",7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,9,3,7,3,2,1,9,11,13
"420","other","SEGA","May",2001," T",8.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,1,4,1,3,2,7,7,6
"421","other","2K Games","October",2005," M",6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,5,0,3,1,3,4,5
"422","other","Ubisoft","August",2001," T",8.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,6,0,4,2,0,0,3,6,11
"423","other","BAM! Entertainment","October",2000," T",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,0,1,1,1,6
"424","Konami","Konami","November",2002," E",7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,1,3,4,1,1,7,2,8
"425","other","Konami","September",2009," E10+",8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,1,2,0,4,1,5
"426","Konami","Konami","October",2002," T",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,1,2,1,1,3,4
"427","FromSoftware","Agetec","June",2007," E",7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,1,2,1,6
"428","other","Majesco","November",2008," E",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
"429","other","Majesco","October",2009," E",7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,4,3,3,5,5,9
"430","other","Majesco","November",2010," E",4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"431","other","Majesco","March",2007," E",5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,10,0,6,10,4,16
"432","other","D3 Publisher","January",2009," E10+",2.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,2,2
"433","other","Xseed Games","November",2011," M",7,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,15,3,11,8,7,7,11,17,25
"434","other","Ubisoft","September",2007," E",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,1,2,1,0,2,2,3
"435","other","cdv Software Entertainment","April",2005," T",7.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,1,0,1,0,1,3,4
"436","other","Strategy First","April",2001," T",7.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,13,3,5,9,3,6,8,9,13
"437","other","cdv Software Entertainment","April",2002," T",7.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,13,3,5,9,3,6,8,9,13
"438","Double Fine Productions","THQ","October",2010," E10+",7.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11,0,3,5,4,4,7,9,17
"439","Valve","Vivendi Games","March",2004," M",7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,2,0,2,1,3
"440","other","Microsoft Game Studios","July",2010," M",7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,9,4,12,9,6,2,12,20,21
"441","other","Ubisoft","December",2007," E",5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,2,2,2,4,5
"442","Naughty Dog Software","Sony Computer Entertainment","August",2002," E",8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,3,3,4,3,10,5,14
"443","Vicarious Visions","Vivendi Games","June",2004," E",7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,1,3,4,1,3,9,6,12
"444","Vicarious Visions","Activision","June",2017," E10+",8.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,2,4,2,5,6,2,9
"445","Dimps","Sierra","October",2006," E",2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,2,3,4,4,1,3,7
"446","other","Sony Computer Entertainment","December",2008," T",8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,2,1
"447","Radical Entertainment","Vivendi Games","October",2005," E10+",7.4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,1,3,3,3,1,6,6,10
"448","other","Activision","June",2019," E10+",8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,2,1,2,5,4,4
"449","other","Crave Entertainment","August",2008," T",3.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,6,2,4,1,5,3,3,8,7
"450","Radical Entertainment","Sierra","October",2007," E10+",8,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,10,5,12,12,5,4,13,23,31
"451","Radical Entertainment","Vivendi Games","October",2008," E10+",6.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,5,4,7,4,7,2,9,17,17
"452","Nintendo","Crave Entertainment","October",2007," E",8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,3,1,1,4,2,9
"453","other","SEGA","May",2001," T",8.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"454","other","SEGA","July",2002," T",6.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,4,1,3
"455","other","SEGA","August",2007," E10+",7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,1,4,1,3,1,4,6,3
"456","other","Konami","December",2005," M",3.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,2,6,0,2,0,1,8,5
"457","other","Atlus","May",2009," T",8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,1,5,2,0,1,2,9,6
"458","Koei","Koei","December",2002," T",8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,2,1,3
"459","Koei","Koei","March",2004," T",8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,2,1,3
"460","other","Microsoft","September",2000," T",8.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,2,0,1,1,6,3,10
"461","other","Microsoft Game Studios","October",2003," T",9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,2,9,9,6,8,21,13,24
"462","Spike","Capcom","July",2004," T",7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,2,2,3
"463","Square Enix","Square Enix","March",2008," T",8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,6,2,9,5,4,2,9,10,22
"464","Genki","Ubisoft","October",2003," T",6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10,17,4,13,15,12,5,21,18,39
"465","other","Midway  Games","November",2007," E",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,1,3
"466","Midway  Games","Midway  Games","October",2000," E",5.7,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,1,2,2,3
"467","other","Midway  Games","November",2001," E",6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,3,2
"468","3DO","3DO","March",2000," T",4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,7,0,3,3,1,1,7,6,5
"469","other","SEGA","March",2012," E10+",8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,13,8,18,12,16,10,18,35,32
"470","other","Electronic Arts","October",2011," M",9.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,4,2,2,1,4,2,6
"471","other","Electronic Arts","March",2011," M",9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,15,7,23,9,15,7,17,30,39
"472","other","Electronic Arts","September",2008," M",9.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,2,1,9,2,2,3,6,10,9
"473","Square Enix","Square Enix","October",2009," E",5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,6
"474","other","Ubisoft","June",2011," E",5.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,2,3,1,0,4,5,8
"475","other","Atlus","November",2002," E",6.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,4,1,7,4,4,0,6,12,15
"476","other","DreamCatcher Interactive","December",2003," M",7.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,3,6,0,2,0,1,7,1
"477","other","Konami","March",2004," M",5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,1,2,1,2,7,2,7
"478","other","Electronic Arts","March",2000," E",5.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3
"479","other","Sony Online Entertainment","January",2011," T",7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,7,5,10,11,7,8,11,15,17
"480","other","Activision","March",2010," T",9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,16,4,5,8,5,7,10,8,16
"481","other","Activision","October",2010," T",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,5,1,3,6,4,6
"482","other","Nintendo","September",2007," E",8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,3,2,6,1,2,6,4,10
"483","other","Nintendo","September",2005," E",7.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
