"","developer","publisher","Month","Year","age_rating","game_rating","Dreamcast","Wireless","Saturn","Android","iPad","iPhone","Arcade","GameCube","Genesis","Macintosh","PC","Nintendo","GameBoy","NES","PlayStation","Xbox","Wii","otherPlatform","Flight","Music","Simulation","Fighting","Platformer","Puzzle","Strategy","Adventure","RPG","Racing","Shooter","Sports","Action","otherGenre","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"689","Capcom","Capcom","October",2007," E10+",8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,2,3,1,2,5,6,10
"690","Capcom Production Studio 2","Capcom","September",2002," E",8.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,5,3
"691","Capcom","Capcom","October",2003," E",8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,2,5,1,3,1,4,11,6
"692","Capcom","Capcom","October",2004," E",8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,4,2,1,1,9,4,6
"693","Capcom","Capcom","October",2005," E",7.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,1,6,0,2,1,6,8,13
"694","Capcom","Capcom","June",2010," E",8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,3,0,3
"695","Kojima Productions [2005-2015]","Konami","March",2006," M",7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5,3,5,2,2,2,11,10,17
"696","Kojima Productions [2005-2015]","Konami","March",2006," M",9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,9,2,9,7,6,2,11,16,25
"697","Kojima Productions [2005-2015]","Konami","June",2008," M",9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,17,4,13,11,11,8,18,23,35
"698","Kojima Productions [2005-2015]","Konami","June",2006," M",8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,1,4,5,2,1,11,9,18
"699","Kojima Productions [2005-2015]","Konami","November",2011," M",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,9
"700","Kojima Productions [2005-2015]","Konami","December",2014," M",8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,12,4,11,6,8,2,13,21,16
"701","Kojima Productions [2005-2015]","Konami","September",2015," M",10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,13,5,19,10,11,7,14,21,25
"702","Kojima Productions [2005-2015]","Konami","June",2010," T",9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,24,4,10,18,8,6,39,18,55
"703","Kojima Productions [2005-2015]","Konami","December",2006," M",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,3,7,4,3,2,10,13,15
"704","SNK [1978-2001]","SNK [1978-2001]","April",2000," E",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,1,0,1,2,3
"705","Nintendo R&D1","Nintendo","November",2002," E",9.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"706","Team Ninja","Nintendo","August",2010," T",8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,2,9,8,6,4,14,15,20
"707","Rebellion","Sierra","July",2006," M",6.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,15,3,15,13,8,5,21,19,35
"708","Ubisoft Montreal","Ubisoft","April",2011," E10+",3.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,11,3,4,10,4,6,10,11,16
"709","Rare","Nintendo","November",2000," E",6.8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,3,1,1,4,2,3
"710","Microsoft","Microsoft","November",2001," E",9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,8,3,4,7,2,12
"711","Microsoft","Microsoft","July",2003," E",9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,3,2,4,3,6
"712","Microsoft","Microsoft","August",2000," E",7.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,4
"713","Microsoft","Microsoft","June",2001," E",8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,1,3,3,3,3,5,6,6
"714","Monolith Productions","Warner Bros.  Interactive","September",2014," M",9.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,9,4,14,5,11,3,17,18,23
"715","Monolith Productions","Warner Bros.  Interactive","October",2017," M",9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,15,7,17,9,10,4,12,23,28
"716","Gameloft","Gameloft","October",2008," E",4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,2,0,1,1,3,4
"717","Gameloft","Gameloft","August",2008," E",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,2,1,1,2,2,6,5
"718","Digital Eclipse Software","Midway  Games","November",2003," T",7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,1,1,1,5
"719","SEGA","Ubisoft","October",2006," E",4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,1,0,1,8,3,9
"720","SEGA","Ubisoft","March",2007," E",4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,1,0,1,8,3,9
"721","DICE  (Digital Illusions CE)","Electronic Arts","January",2009," T",7.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,11,3,11,9,5,3,12,12,18
"722","DICE  (Digital Illusions CE)","Electronic Arts","June",2016," T",6.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,1,4,1,2,7,2,15
"723","Electronic Arts","Electronic Arts","October",2010," E",6.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,2,7,9,6,3,20,11,24
"724","Electronic Arts","Electronic Arts","October",2010," E",7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,1,3,2,5
"725","Konami","Konami","January",2001," E",6.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,2,4,2,2,1,3,3,3
"726","Capcom Production Studio 1","Capcom","September",2004," T",7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7,1,5,6,2,2,9,6,18
"727","Capcom Production Studio 1","Capcom","March",2013," T",8.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,14,2,11,10,5,5,12,12,26
"728","Capcom Production Studio 1","Capcom","May",2006," T",7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,9,2,5,6,3,2,6,8,12
"729","Capcom Production Studio 1","Capcom","August",2007," T",8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,1,2,0,1,4,2
"730","Capcom Production Studio 1","Capcom","June",2009," T",9.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,3,4,2,0,8,4,10
"731","Capcom","Capcom","July",2016," T",8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,3,2,2,1,2,3,5
"732","Capcom Production Studio 1","Capcom","April",2010," T",9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,14,2,11,10,5,5,12,12,26
"733","Capcom","Capcom","January",2018," T",9.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,14,1,8,7,6,4,13,9,24
"734","Torus Games","Activision","November",2007," E",7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,1,1,2,4
"735","Tecmo","Tecmo","April",2000," E",7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,2,4,2
"736","Tecmo","Tecmo","August",2000," E",5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,6,4,1,2,9,6,5
"737","Tecmo","Tecmo","October",2000," E",8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3
"738","Tecmo","Tecmo","November",2000," E",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,6,4,1,2,9,6,5
"739","Natsume","THQ","October",2001," E",2.9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,4,15,5,8,8,4,5,13,16,24
"740","Nintendo","Nintendo","July",2007," E",8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,3,0,1,5,1,9
"741","Midway  Games","Midway  Games","October",2008," E",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,2,3,1,2,4,4,6
"742","Midway  Games","Midway  Games","October",2006," M",8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,5,3,5,2,4,2,8,9,13
"743","Midway  Games","Midway  Games","November",2002," M",8.6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,2,11,7,7,2,5,17,19
"744","Climax Studios","THQ","August",2007," E",7.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,2,0,2,2,2,3,2
"745","Namco","Namco","May",2000," E",8,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,2,5,4,0,5,5,10
"746","Namco","Namco","April",2005," E",6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,2,2,3
"747","Namco","Namco","November",2004," E",6.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,5,0,5
"748","Bandai Namco Games","Bandai Namco Games","April",2010," E",6.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,2,5,4,0,5,5,10
"749","Namco","Namco","September",2000," E",8.3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,4,5,3,5,2,3,9,11
"750","Traveller's Tales","Midway  Games","October",2000," E",6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,4,6,2,3,4,4,9
"751","FromSoftware","Ubisoft","March",2003," T",4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,3,0,0,0,2,3,3
"752","Hudson Soft","Hudson Soft","September",2010," E",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,2,2
"753","Konami","Konami","November",2006," E",7.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,2,1,1,2,3,4
"754","Electronic Arts","Electronic Arts","September",2007," E",6.9,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,12,3,3,13,4,4,14,7,28
"755","The Sims Studio","Electronic Arts","September",2009," E",7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,2,1,2,1,2,6,3
"756","A2M (Artificial Mind and Movement)","Electronic Arts","June",2009," E",7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,2,2,3
"757","The Sims Studio","Electronic Arts","September",2010," E10+",7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,2,1,0,5,7,5
"758","Koei","Koei","September",2002," T",6.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,0,5,4,0,2,8,3,10
"759","EA Tiburon","Electronic Arts","July",2007," E",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"760","EA Tiburon","Electronic Arts","June",2008," E",6.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,1,1,9,5,4,10,10,18
"761","Visual Concepts","SEGA","November",2000," E",8.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"762","Visual Concepts","2K Games","October",2014," E",7.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,1,1,3,0,3,11,1,8
"763","Visual Concepts","2K Games","September",2015," E10+",9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,8,0,1,5,1,3,16,4,14
"764","Visual Concepts","2K Games","September",2016," E",8.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,2,5,1,3,9,2,9
"765","Visual Concepts","2K Games","September",2017," E10+",8.4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,1,0,3,1,2,9,2,9
"766","Visual Concepts","2K Games","September",2018," E",8.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,2,3,2,3
"767","Visual Concepts","SEGA","January",2002," E",9.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,3,1,1,5,1,5
"768","Visual Concepts","2K Games","September",2019," E",7.8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,1,6,0,5,15,6,8
"769","Konami","Konami","January",2000," E",4.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,2,2,2,2,3,4,3
"770","High Voltage Software","Microsoft","January",2002," E",8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,1,3
"771","EA Canada","Electronic Arts","October",2010," E",8.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"772","EA Canada","Electronic Arts","September",2005," E",9,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,2,1,1,1,8,3,4
"773","EA Canada","Electronic Arts","September",2006," E",4.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1
"774","EA Canada","Electronic Arts","October",2007," E",6.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,1,1
"775","EA Canada","Electronic Arts","October",2008," E",6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6,1,4,4,2,5,6,5,7
"776","EA Canada","Electronic Arts","October",2008," E",5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6,1,4,4,2,5,6,5,7
"777","EA Canada","Electronic Arts","October",2009," E",8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,0,3,4,3,2,7,5,9
"778","EA Tiburon","Electronic Arts","October",2014," E",5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,1,1,0,2,0
"779","EA Tiburon","Electronic Arts","September",2015," E",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,0,2,1
"780","EA Tiburon","Electronic Arts","September",2017," E",6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6,0,3,2,0,0,5,3,8
"781","EA Canada","Electronic Arts","June",2001," E",9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,2,2,1,4,2,5,4
"782","Electronic Arts","Electronic Arts","July",2000," E",8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,0,1,4,2,3,5,2,7
"783","EA Tiburon","Electronic Arts","July",2001," E",9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,0,1,4,2,3,5,2,7
"784","Nintendo","Nintendo","November",2016," E10+",7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,6,0,1,4,1,10
"785","Midway  Games","Midway  Games","August",2002," E",7.8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
"786","Midway  Games","Midway  Games","September",2000," E",8,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
"787","High Voltage Software","Acclaim Entertainment","August",2000," E",3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2
"788","EA Tiburon","Electronic Arts","January",2008," E",4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,3,1,3,4,2,4
"789","Electronic Arts","Electronic Arts","March",2000," E",7.9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,1,1,0,2,2,3
"790","EA Canada","Electronic Arts","September",2006," E",8.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3,1,2
"791","EA Canada","Electronic Arts","September",2007," E10+",8.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,1
"792","EA Canada","Electronic Arts","September",2008," E10+",9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1,3,1,4,6,3,6
"793","EA Canada","Electronic Arts","September",2010," E10+",8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,2,5,1,3,2,3,6,7
"794","EA Canada","Electronic Arts","September",2011," E10+",8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,4,1,3
"795","EA Canada","Electronic Arts","September",2012," E10+",8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1
"796","EA Canada","Electronic Arts","September",2013," RP",8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,3,2,3
"797","EA Canada","Electronic Arts","September",2014," E10+",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,0,1,5,2,4,8,2,14
"798","EA Canada","Electronic Arts","September",2015," E10+",7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,0,1,6,3,3,7,5,12
"799","EA Canada","Electronic Arts","September",2015," RP",8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,4,1,2,9,5,12
"800","EA Canada","Electronic Arts","September",2017," E10+",7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,1,1,0,0,6,3,7
"801","EA Canada","Electronic Arts","September",2018," E10+",8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,3,2,0,0,3,3,7
"802","EA Canada","Electronic Arts","September",2019," E10+",7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,0,1,2,2,3
"803","Electronic Arts","Electronic Arts","September",2000," E",8.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,1,0,1,3,1,4
"804","EA Canada","Electronic Arts","September",2001," E",9.2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"805","Midway  Games","Midway  Games","September",2002," E",8.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,0,1,2,0,1,5,3,9
"806","Bandai Namco Games","Bandai Namco Games","July",2009," E",7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,1,1,1,6
"807","Bandai Namco Games","Bandai Namco Games","November",2010," E",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,3,3,1,2,4,5,9
"808","Bandai Namco Games","Bandai Namco Games","October",2007," E",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,3,3,1,2,4,5,9
"809","Digital Eclipse Software","Namco","August",2005," E10+",6,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,1,0,3,4,8
"810","Namco","Bandai Namco Games","November",2008," E10+",6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,2,1,0,3,4,8
