"","developer","publisher","Month","Year","age_rating","game_rating","Dreamcast","Wireless","Saturn","Android","iPad","iPhone","Arcade","GameCube","Genesis","Macintosh","PC","Nintendo","GameBoy","NES","PlayStation","Xbox","Wii","otherPlatform","Flight","Music","Simulation","Fighting","Platformer","Puzzle","Strategy","Adventure","RPG","Racing","Shooter","Sports","Action","otherGenre","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"2181","other","Take-Two Interactive ","November",2001," M",8.7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,16,4,10,13,8,5,22,17,34
"2182","other","Deep Silver","October",2009," T",5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,1,2,5,2
"2183","EA Tiburon","Electronic Arts","July",2007," E",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2184","EA Tiburon","Electronic Arts","June",2008," E",6.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,1,1,9,5,4,10,10,18
"2185","other","Hasbro Interactive","August",2000," E",9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,0,1,4,1,4,3,2,5
"2186","other","Infogrames","June",2001," E",8.1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2187","other","Hasbro Interactive","September",2001," E",5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,1,3,1,1,5,2,9
"2188","other","Activision","March",2011," E",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,3,2,6
"2189","other","other","October",2018," E",8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,1,2,3,1,1,3,3,6
"2190","Visual Concepts","SEGA","November",2000," E",8.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"2191","Visual Concepts","other","October",2009," E",8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,3,1,2,8,3,5
"2192","Visual Concepts","other","October",2012," E",9.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,3,3,2,2,5,5,9
"2193","Visual Concepts","other","October",2013," E",9.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3,0,1,7,2,5
"2194","Visual Concepts","2K Games","October",2014," E",7.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,1,1,3,0,3,11,1,8
"2195","Visual Concepts","2K Games","September",2015," E10+",9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,8,0,1,5,1,3,16,4,14
"2196","Visual Concepts","2K Games","September",2016," E",8.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,2,5,1,3,9,2,9
"2197","Visual Concepts","2K Games","September",2017," E10+",8.4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,1,0,3,1,2,9,2,9
"2198","Visual Concepts","2K Games","September",2018," E",8.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,2,3,2,3
"2199","Visual Concepts","SEGA","January",2002," E",9.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,3,1,1,5,1,5
"2200","Visual Concepts","2K Games","September",2019," E",7.8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,1,6,0,5,15,6,8
"2201","Visual Concepts","other","September",2005," E",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,7,1,3
"2202","Visual Concepts","other","September",2006," E",8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,8,1,4
"2203","Visual Concepts","other","October",2007," E",7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,1,5,2,2
"2204","Visual Concepts","other","October",2008," E",8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,8,2,4
"2205","other","Midway  Games","April",2008," E",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,2,0,0,2,2,6
"2206","other","Midway  Games","May",2006," E",7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,2,1,0,2,2,4
"2207","other","Nintendo","January",2002," E",7.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,1,2
"2208","Konami","Konami","January",2000," E",4.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,2,2,2,2,3,4,3
"2209","High Voltage Software","Microsoft","January",2002," E",8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,1,3
"2210","EA Canada","Electronic Arts","October",2010," E",8.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2211","EA Canada","Electronic Arts","September",2005," E",9,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,2,1,1,1,8,3,4
"2212","EA Canada","Electronic Arts","September",2006," E",4.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1
"2213","EA Canada","Electronic Arts","October",2007," E",6.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,1,1
"2214","EA Canada","Electronic Arts","October",2008," E",6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6,1,4,4,2,5,6,5,7
"2215","EA Canada","Electronic Arts","October",2008," E",5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6,1,4,4,2,5,6,5,7
"2216","EA Canada","Electronic Arts","October",2009," E",8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,0,3,4,3,2,7,5,9
"2217","EA Tiburon","Electronic Arts","October",2014," E",5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,1,1,0,2,0
"2218","EA Tiburon","Electronic Arts","September",2015," E",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,0,2,1
"2219","EA Tiburon","Electronic Arts","September",2017," E",6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6,0,3,2,0,0,5,3,8
"2220","other","other","May",2017," E",7.4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,1,2,3,1,1,3,3,6
"2221","EA Canada","Electronic Arts","June",2001," E",9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,2,2,1,4,2,5,4
"2222","Electronic Arts","Electronic Arts","July",2000," E",8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,0,1,4,2,3,5,2,7
"2223","EA Tiburon","Electronic Arts","July",2001," E",9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,0,1,4,2,3,5,2,7
"2224","other","Electronic Arts","November",2000," E",8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,2,0,0,3,1
"2225","Nintendo","Nintendo","November",2016," E10+",7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,6,0,1,4,1,10
"2226","other","other","June",2009," E",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,0
"2227","other","Midway  Games","September",2001," E",2.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
"2228","Midway  Games","Midway  Games","August",2002," E",7.8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
"2229","Midway  Games","Midway  Games","September",2000," E",8,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
"2230","other","Sony Computer Entertainment","August",2000," E",7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
"2231","other","Sony Computer Entertainment","December",2001," E",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
"2232","other","Sony Computer Entertainment","August",2002," E",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
"2233","High Voltage Software","Acclaim Entertainment","August",2000," E",3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2
"2234","EA Tiburon","Electronic Arts","January",2008," E",4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,3,1,3,4,2,4
"2235","Electronic Arts","Electronic Arts","March",2000," E",7.9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,1,1,0,2,2,3
"2236","EA Canada","Electronic Arts","September",2006," E",8.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3,1,2
"2237","EA Canada","Electronic Arts","September",2007," E10+",8.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,1
"2238","EA Canada","Electronic Arts","September",2008," E10+",9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1,3,1,4,6,3,6
"2239","EA Canada","Electronic Arts","September",2010," E10+",8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,2,5,1,3,2,3,6,7
"2240","EA Canada","Electronic Arts","September",2011," E10+",8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,4,1,3
"2241","EA Canada","Electronic Arts","September",2012," E10+",8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1
"2242","EA Canada","Electronic Arts","September",2013," RP",8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,3,2,3
"2243","EA Canada","Electronic Arts","September",2014," E10+",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,0,1,5,2,4,8,2,14
"2244","EA Canada","Electronic Arts","September",2015," E10+",7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,0,1,6,3,3,7,5,12
"2245","EA Canada","Electronic Arts","September",2015," RP",8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,4,1,2,9,5,12
"2246","EA Canada","Electronic Arts","September",2017," E10+",7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,1,1,0,0,6,3,7
"2247","EA Canada","Electronic Arts","September",2018," E10+",8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,3,2,0,0,3,3,7
"2248","EA Canada","Electronic Arts","September",2019," E10+",7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,0,1,2,2,3
"2249","Electronic Arts","Electronic Arts","September",2000," E",8.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,1,0,1,3,1,4
"2250","EA Canada","Electronic Arts","September",2001," E",9.2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"2251","Visual Concepts","other","September",2008," E10+",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"2252","other","Midway  Games","November",2001," E",7.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1
"2253","Midway  Games","Midway  Games","September",2002," E",8.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,0,1,2,0,1,5,3,9
"2254","other","Microsoft","November",2003," E",6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,4,1,6
"2255","other","Majesco","October",2006," E10+",4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,2,8,11,7,6,15,10,22
"2256","other","Namco","December",2001," E",7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,2,1,0,3,4,8
"2257","other","Namco","June",2001," E",8.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,2,1,0,3,4,8
"2258","Bandai Namco Games","Bandai Namco Games","July",2009," E",7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,1,1,1,6
"2259","Bandai Namco Games","Bandai Namco Games","November",2010," E",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,3,3,1,2,4,5,9
"2260","Bandai Namco Games","Bandai Namco Games","October",2007," E",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,3,3,1,2,4,5,9
"2261","Digital Eclipse Software","Namco","August",2005," E10+",6,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,1,0,3,4,8
"2262","Namco","Bandai Namco Games","November",2008," E10+",6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,2,1,0,3,4,8
"2263","Shin'en","Majesco","November",2012," E",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,3,0,1,3,4,6
"2264","Shin'en","Majesco","July",2005," E",8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,2,2,1,1,2,4,8
"2265","Shin'en","Majesco","March",2008," E",8.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,2,1,6,3,7
"2266","other","other","November",2010," E10+",5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,1,3,2,0,4,3,7
"2267","other","other","September",2009," T",7.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,1,3,2,0,4,3,7
"2268","CyberConnect2","Bandai Namco Games","March",2013," RP-T+",8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,2,7,2,4,1,4,9,5
"2269","CyberConnect2","Bandai Namco Games","March",2012," T",8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,4,1,2,0,0,5,3
"2270","other","D3 Publisher","October",2007," T",8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,9,1,2,7,2,2,6,8,13
"2271","other","other","October",2008," T",8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,9,1,2,7,2,2,6,8,13
"2272","other","D3 Publisher","March",2006," E10+",6.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,3,2,0,1,3,7,5
"2273","other","other","May",2007," E10+",6.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,1,3,2,0,1,3,7,5
"2274","other","other","October",2008," E10+",6.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,1,3,2,0,4,3,7
"2275","Ubisoft Montreal","Ubisoft","October",2007," T",8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,3,5,3,3,1,2,8,6
"2276","Ubisoft Montreal","Ubisoft","November",2008," T",8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,1,1,3,0,4
"2277","CyberConnect2","Bandai Namco Games","June",2006," T",7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,0,3,2,1,1,4,7,6
"2278","CyberConnect2","other","June",2007," T",7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,0,3,2,1,1,4,7,6
"2279","CyberConnect2","Bandai Namco Games","March",2008," T",7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,0,3,2,1,1,4,7,6
"2280","CyberConnect2","Bandai Namco Games","August",2007," T",7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,0,3,2,1,1,4,7,6
"2281","CyberConnect2","Bandai Namco Games","November",2008," T",8.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,2,2,4,3,4
"2282","CyberConnect2","Bandai Namco Games","October",2010," T",8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,7,0,1,4,1,2,2,3,6
"2283","other","NIS","September",2014," M",2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,2,5,1,3,0,5,3,5
"2284","A2M (Artificial Mind and Movement)","other","June",2010," T",3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,4,8,1,5,9,4,14
"2285","other","other","June",2010," T",4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,2,1,0,0,2,4,2
"2286","other","Koei","June",2003," T",7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,3,3,1
"2287","other","other","July",2016," T",6.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,0,1,3,1
"2288","other","Electronic Arts","November",2015," T",6.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,2,1,2,1,4,3,3
"2289","other","Electronic Arts","October",2006," E10+",8.2,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,17,4,8,8,9,5,14,17,25
"2290","other","Electronic Arts","October",2017," T",5.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,1,1,1,1,3,2,9
"2291","other","Electronic Arts","November",2007," E10+",7,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,1,2,5,2,4,5,7,14
"2292","other","Electronic Arts","November",2013," E10+",8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,1,3,1,0,6,4,10
"2293","other","Electronic Arts","July",2010," E10+",6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,14,0,3,6,3,3,16,7,20
"2294","other","Electronic Arts","October",2002," E",7.3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"2295","other","Electronic Arts","November",2011," T",6.5,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,16,2,8,12,5,7,12,16,20
"2296","other","other","September",2003," T",7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,4,6,0,4,1,0,6,1
"2297","other","other","July",2018," T",7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"2298","SNK Playmore","other","June",2010," T",7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0,5,4,2,3,11,7,12
"2299","other","cdv Software Entertainment","November",2002," M",6.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1,4
"2300","other","other","June",2007," E",7.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,2
"2301","Rebellion","Konami","January",2012," M",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,3,5,2,4,2,4,6,9
"2302","other","other","June",2013," T",6.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,3,1,0,5,2,8
"2303","BioWare","Atari","June",2002," T",9,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,17,5,12,10,11,6,16,20,30
"2304","Obsidian Entertainment","Atari","October",2006," T",8.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,9,1,5,9,6,3,10,10,18
